timestamp,image_name,s3_url
2026-05-10 10:29:46,no_helmet_20260510_102942.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_102942.jpg
2026-05-10 10:35:26,no_helmet_20260510_103523.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_103523.jpg
2026-05-10 10:35:39,no_helmet_20260510_103534.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_103534.jpg
2026-05-10 10:35:48,no_helmet_20260510_103545.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_103545.jpg
2026-05-10 10:36:02,no_helmet_20260510_103555.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_103555.jpg
2026-05-10 11:37:11,no_helmet_20260510_113709.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113709.jpg
2026-05-10 11:37:19,no_helmet_20260510_113717.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113717.jpg
2026-05-10 11:37:36,no_helmet_20260510_113734.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113734.jpg
2026-05-10 11:37:41,no_helmet_20260510_113740.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113740.jpg
2026-05-10 11:38:02,no_helmet_20260510_113800.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113800.jpg
2026-05-10 11:38:07,no_helmet_20260510_113806.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113806.jpg
2026-05-10 11:38:11,no_helmet_20260510_113811.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113811.jpg
2026-05-10 11:38:20,no_helmet_20260510_113818.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113818.jpg
2026-05-10 11:38:38,no_helmet_20260510_113836.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113836.jpg
2026-05-10 11:39:17,no_helmet_20260510_113915.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113915.jpg
2026-05-10 11:39:32,no_helmet_20260510_113929.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_113929.jpg
2026-05-10 11:41:16,no_helmet_20260510_114113.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114113.jpg
2026-05-10 11:41:32,no_helmet_20260510_114127.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114127.jpg
2026-05-10 11:41:41,no_helmet_20260510_114138.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114138.jpg
2026-05-10 11:41:46,no_helmet_20260510_114145.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114145.jpg
2026-05-10 11:44:01,no_helmet_20260510_114358.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114358.jpg
2026-05-10 11:44:18,no_helmet_20260510_114416.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114416.jpg
2026-05-10 11:44:44,no_helmet_20260510_114441.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114441.jpg
2026-05-10 11:45:06,no_helmet_20260510_114503.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114503.jpg
2026-05-10 11:45:27,no_helmet_20260510_114523.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114523.jpg
2026-05-10 11:45:46,no_helmet_20260510_114543.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114543.jpg
2026-05-10 11:46:10,no_helmet_20260510_114607.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114607.jpg
2026-05-10 11:46:16,no_helmet_20260510_114615.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_114615.jpg
2026-05-10 12:08:38,no_helmet_20260510_120836.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120836.jpg
2026-05-10 12:08:43,no_helmet_20260510_120842.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120842.jpg
2026-05-10 12:08:49,no_helmet_20260510_120848.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120848.jpg
2026-05-10 12:09:00,no_helmet_20260510_120858.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120858.jpg
2026-05-10 12:09:12,no_helmet_20260510_120910.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120910.jpg
2026-05-10 12:09:18,no_helmet_20260510_120917.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120917.jpg
2026-05-10 12:09:34,no_helmet_20260510_120932.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120932.jpg
2026-05-10 12:09:43,no_helmet_20260510_120940.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_120940.jpg
2026-05-10 12:10:14,no_helmet_20260510_121012.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_121012.jpg
2026-05-10 14:09:20,no_helmet_20260510_140917.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_140917.jpg
2026-05-10 14:09:26,no_helmet_20260510_140925.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_140925.jpg
2026-05-10 14:09:36,no_helmet_20260510_140934.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_140934.jpg
2026-05-10 14:09:58,no_helmet_20260510_140956.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_140956.jpg
2026-05-10 14:10:07,no_helmet_20260510_141005.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_141005.jpg
2026-05-10 14:10:13,no_helmet_20260510_141012.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_141012.jpg
2026-05-10 14:10:34,no_helmet_20260510_141032.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_141032.jpg
2026-05-10 14:10:39,no_helmet_20260510_141038.jpg,https://helmet-alert-images.s3.ap-south-1.amazonaws.com/no_helmet_20260510_141038.jpg
